time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.026535,0.0618,-0.0222,0.1988,0.209
5.045481,-0.0478,0.0481,0.1268,0.144
5.046495,-0.0478,0.0481,0.1268,0.144
5.072918,-0.0315,0.0148,0.1508,0.155
5.075075,-0.0315,0.0148,0.1508,0.155
5.085454,0.0012,-0.0336,0.1340,0.138
5.086268,0.0012,-0.0336,0.1340,0.138
5.105737,-0.0327,-0.1075,0.1271,0.170
5.106887,-0.0327,-0.1075,0.1271,0.170
5.125017,-0.0679,-0.1009,0.1322,0.180
5.126456,-0.0679,-0.1009,0.1322,0.180
5.144935,-0.0271,-0.0354,0.0863,0.097
5.146135,-0.0271,-0.0354,0.0863,0.097
5.166271,-0.0029,-0.0104,0.1463,0.147
5.167857,-0.0029,-0.0104,0.1463,0.147
5.190780,-0.0156,-0.0188,0.1494,0.151
5.192216,-0.0156,-0.0188,0.1494,0.151
5.205665,-0.0246,0.0126,0.1564,0.159
5.206778,-0.0246,0.0126,0.1564,0.159
5.224375,-0.0527,-0.0540,0.1134,0.136
5.225444,-0.0527,-0.0540,0.1134,0.136
5.244383,-0.0405,0.0018,-0.1355,0.141
5.245409,-0.0405,0.0018,-0.1355,0.141
5.268035,-0.0282,-0.0660,0.1256,0.145
5.270054,-0.0282,-0.0660,0.1256,0.145
5.289904,0.0469,-0.0570,0.0517,0.090
5.291566,0.0469,-0.0570,0.0517,0.090
5.306199,0.0164,-0.0969,0.1974,0.221
5.307715,0.0164,-0.0969,0.1974,0.221
5.324515,-0.0268,-0.0566,0.1132,0.129
5.326673,-0.0268,-0.0566,0.1132,0.129
5.344772,-0.0371,0.0168,0.1513,0.157
5.345899,-0.0371,0.0168,0.1513,0.157
5.368463,0.0013,-0.0198,0.1304,0.132
5.370374,0.0013,-0.0198,0.1304,0.132
5.391641,0.0072,-0.0210,0.1583,0.160
5.393431,0.0072,-0.0210,0.1583,0.160
5.405907,-0.0048,-0.0761,0.1443,0.163
5.406816,-0.0048,-0.0761,0.1443,0.163
5.424765,-0.0202,-0.0371,0.0822,0.092
5.426313,-0.0202,-0.0371,0.0822,0.092
5.444596,-0.0326,-0.0866,0.1321,0.161
5.445659,-0.0326,-0.0866,0.1321,0.161
